"",7/2/2022
"Timezone",-4

"Serial No.","A300000078DE1D41"
"Location:","Jericho_11_2_6D"
"High temperature limit (°C)",40.11
"Low temperature limit (°C)",-41.53
"Date - Time","Temperature (°C)"
"5/31/2022 08:58",19.6
"5/31/2022 09:28",19.1
"5/31/2022 09:58",19.6
"5/31/2022 10:28",19.1
"5/31/2022 10:58",19.6
"5/31/2022 11:28",20.6
"5/31/2022 11:58",21.1
"5/31/2022 12:28",22.1
"5/31/2022 12:58",22.6
"5/31/2022 13:28",22.6
"5/31/2022 13:58",22.1
"5/31/2022 14:28",22.1
"5/31/2022 14:58",22.1
"5/31/2022 15:28",22.1
"5/31/2022 15:58",22.6
"5/31/2022 16:28",22.1
"5/31/2022 16:58",21.6
"5/31/2022 17:28",20.6
"5/31/2022 17:58",20.1
"5/31/2022 18:28",19.6
"5/31/2022 18:58",18.6
"5/31/2022 19:28",18.1
"5/31/2022 19:58",17.6
"5/31/2022 20:28",16.6
"5/31/2022 20:58",16.1
"5/31/2022 21:28",15.6
"5/31/2022 21:58",15.6
"5/31/2022 22:28",15.1
"5/31/2022 22:58",15.1
"5/31/2022 23:28",15.1
"5/31/2022 23:58",15.1
"6/1/2022 00:28",15.1
"6/1/2022 00:58",15.1
"6/1/2022 01:28",14.6
"6/1/2022 01:58",14.6
"6/1/2022 02:28",15.1
"6/1/2022 02:58",14.6
"6/1/2022 03:28",14.6
"6/1/2022 03:58",14.6
"6/1/2022 04:28",14.6
"6/1/2022 04:58",14.6
"6/1/2022 05:28",14.6
"6/1/2022 05:58",15.1
"6/1/2022 06:28",15.1
"6/1/2022 06:58",14.6
"6/1/2022 07:28",14.6
"6/1/2022 07:58",14.6
"6/1/2022 08:28",14.6
"6/1/2022 08:58",14.6
"6/1/2022 09:28",14.1
"6/1/2022 09:58",13.1
"6/1/2022 10:28",13.1
"6/1/2022 10:58",13.1
"6/1/2022 11:28",13.1
"6/1/2022 11:58",13.1
"6/1/2022 12:28",13.1
"6/1/2022 12:58",13.1
"6/1/2022 13:28",13.6
"6/1/2022 13:58",13.6
"6/1/2022 14:28",14.1
"6/1/2022 14:58",14.6
"6/1/2022 15:28",14.6
"6/1/2022 15:58",14.6
"6/1/2022 16:28",14.6
"6/1/2022 16:58",14.6
"6/1/2022 17:28",14.6
"6/1/2022 17:58",14.6
"6/1/2022 18:28",14.1
"6/1/2022 18:58",14.1
"6/1/2022 19:28",14.1
"6/1/2022 19:58",14.1
"6/1/2022 20:28",13.6
"6/1/2022 20:58",13.6
"6/1/2022 21:28",13.6
"6/1/2022 21:58",13.6
"6/1/2022 22:28",13.6
"6/1/2022 22:58",14.1
"6/1/2022 23:28",13.6
"6/1/2022 23:58",14.1
"6/2/2022 00:28",14.1
"6/2/2022 00:58",13.6
"6/2/2022 01:28",13.6
"6/2/2022 01:58",14.1
"6/2/2022 02:28",14.6
"6/2/2022 02:58",14.6
"6/2/2022 03:28",14.6
"6/2/2022 03:58",14.1
"6/2/2022 04:28",14.1
"6/2/2022 04:58",14.1
"6/2/2022 05:28",14.1
"6/2/2022 05:58",14.1
"6/2/2022 06:28",14.1
"6/2/2022 06:58",14.1
"6/2/2022 07:28",14.1
"6/2/2022 07:58",14.6
"6/2/2022 08:28",14.6
"6/2/2022 08:58",14.6
"6/2/2022 09:28",15.1
"6/2/2022 09:58",15.1
"6/2/2022 10:28",15.1
"6/2/2022 10:58",15.1
"6/2/2022 11:28",15.1
"6/2/2022 11:58",15.6
"6/2/2022 12:28",16.1
"6/2/2022 12:58",16.6
"6/2/2022 13:28",16.6
"6/2/2022 13:58",16.6
"6/2/2022 14:28",17.1
"6/2/2022 14:58",17.6
"6/2/2022 15:28",17.6
"6/2/2022 15:58",17.1
"6/2/2022 16:28",17.6
"6/2/2022 16:58",17.6
"6/2/2022 17:28",17.1
"6/2/2022 17:58",16.6
"6/2/2022 18:28",16.6
"6/2/2022 18:58",16.6
"6/2/2022 19:28",16.6
"6/2/2022 19:58",16.1
"6/2/2022 20:28",16.1
"6/2/2022 20:58",15.6
"6/2/2022 21:28",15.6
"6/2/2022 21:58",15.6
"6/2/2022 22:28",15.1
"6/2/2022 22:58",15.1
"6/2/2022 23:28",15.1
"6/2/2022 23:58",15.1
"6/3/2022 00:28",15.1
"6/3/2022 00:58",15.1
"6/3/2022 01:28",15.1
"6/3/2022 01:58",15.1
"6/3/2022 02:28",15.1
"6/3/2022 02:58",15.1
"6/3/2022 03:28",15.1
"6/3/2022 03:58",15.1
"6/3/2022 04:28",15.1
"6/3/2022 04:58",15.1
"6/3/2022 05:28",14.6
"6/3/2022 05:58",15.1
"6/3/2022 06:28",15.1
"6/3/2022 06:58",15.1
"6/3/2022 07:28",15.1
"6/3/2022 07:58",15.6
"6/3/2022 08:28",15.6
"6/3/2022 08:58",15.6
"6/3/2022 09:28",16.6
"6/3/2022 09:58",17.1
"6/3/2022 10:28",17.1
"6/3/2022 10:58",17.6
"6/3/2022 11:28",18.6
"6/3/2022 11:58",18.1
"6/3/2022 12:28",19.1
"6/3/2022 12:58",19.1
"6/3/2022 13:28",19.1
"6/3/2022 13:58",19.6
"6/3/2022 14:28",19.1
"6/3/2022 14:58",19.6
"6/3/2022 15:28",19.6
"6/3/2022 15:58",19.6
"6/3/2022 16:28",19.1
"6/3/2022 16:58",18.6
"6/3/2022 17:28",18.1
"6/3/2022 17:58",18.6
"6/3/2022 18:28",18.6
"6/3/2022 18:58",18.1
"6/3/2022 19:28",17.6
"6/3/2022 19:58",17.1
"6/3/2022 20:28",16.1
"6/3/2022 20:58",16.1
"6/3/2022 21:28",15.6
"6/3/2022 21:58",15.1
"6/3/2022 22:28",14.6
"6/3/2022 22:58",14.1
"6/3/2022 23:28",14.1
"6/3/2022 23:58",13.6
"6/4/2022 00:28",13.6
"6/4/2022 00:58",13.1
"6/4/2022 01:28",13.1
"6/4/2022 01:58",12.6
"6/4/2022 02:28",12.6
"6/4/2022 02:58",12.6
"6/4/2022 03:28",12.6
"6/4/2022 03:58",12.6
"6/4/2022 04:28",12.1
"6/4/2022 04:58",11.6
"6/4/2022 05:28",11.1
"6/4/2022 05:58",11.1
"6/4/2022 06:28",11.6
"6/4/2022 06:58",12.6
"6/4/2022 07:28",12.6
"6/4/2022 07:58",13.6
"6/4/2022 08:28",14.1
"6/4/2022 08:58",15.1
"6/4/2022 09:28",16.6
"6/4/2022 09:58",17.1
"6/4/2022 10:28",18.1
"6/4/2022 10:58",19.1
"6/4/2022 11:28",20.6
"6/4/2022 11:58",20.6
"6/4/2022 12:28",21.1
"6/4/2022 12:58",21.6
"6/4/2022 13:28",21.1
"6/4/2022 13:58",20.6
"6/4/2022 14:28",19.6
"6/4/2022 14:58",20.6
"6/4/2022 15:28",20.6
"6/4/2022 15:58",21.6
"6/4/2022 16:28",21.1
"6/4/2022 16:58",20.6
"6/4/2022 17:28",19.6
"6/4/2022 17:58",19.1
"6/4/2022 18:28",18.1
"6/4/2022 18:58",17.1
"6/4/2022 19:28",16.1
"6/4/2022 19:58",15.6
"6/4/2022 20:28",15.1
"6/4/2022 20:58",14.6
"6/4/2022 21:28",14.1
"6/4/2022 21:58",13.6
"6/4/2022 22:28",13.6
"6/4/2022 22:58",13.6
"6/4/2022 23:28",13.1
"6/4/2022 23:58",13.1
"6/5/2022 00:28",13.1
"6/5/2022 00:58",12.6
"6/5/2022 01:28",12.6
"6/5/2022 01:58",12.6
"6/5/2022 02:28",12.1
"6/5/2022 02:58",12.1
"6/5/2022 03:28",11.6
"6/5/2022 03:58",11.6
"6/5/2022 04:28",11.1
"6/5/2022 04:58",11.1
"6/5/2022 05:28",11.1
"6/5/2022 05:58",11.1
"6/5/2022 06:28",11.6
"6/5/2022 06:58",11.6
"6/5/2022 07:28",12.1
"6/5/2022 07:58",13.1
"6/5/2022 08:28",13.1
"6/5/2022 08:58",14.1
"6/5/2022 09:28",14.6
"6/5/2022 09:58",15.1
"6/5/2022 10:28",15.6
"6/5/2022 10:58",16.6
"6/5/2022 11:28",16.6
"6/5/2022 11:58",17.6
"6/5/2022 12:28",18.1
"6/5/2022 12:58",18.1
"6/5/2022 13:28",18.1
"6/5/2022 13:58",18.6
"6/5/2022 14:28",19.1
"6/5/2022 14:58",18.6
"6/5/2022 15:28",20.6
"6/5/2022 15:58",20.6
"6/5/2022 16:28",20.1
"6/5/2022 16:58",20.1
"6/5/2022 17:28",19.1
"6/5/2022 17:58",18.6
"6/5/2022 18:28",18.6
"6/5/2022 18:58",17.6
"6/5/2022 19:28",17.1
"6/5/2022 19:58",16.6
"6/5/2022 20:28",15.6
"6/5/2022 20:58",15.1
"6/5/2022 21:28",14.6
"6/5/2022 21:58",14.1
"6/5/2022 22:28",13.6
"6/5/2022 22:58",13.1
"6/5/2022 23:28",12.6
"6/5/2022 23:58",12.6
"6/6/2022 00:28",12.1
"6/6/2022 00:58",12.1
"6/6/2022 01:28",11.6
"6/6/2022 01:58",11.6
"6/6/2022 02:28",11.1
"6/6/2022 02:58",11.1
"6/6/2022 03:28",10.6
"6/6/2022 03:58",10.1
"6/6/2022 04:28",10.1
"6/6/2022 04:58",10.6
"6/6/2022 05:28",10.6
"6/6/2022 05:58",10.6
"6/6/2022 06:28",11.1
"6/6/2022 06:58",11.6
"6/6/2022 07:28",12.1
"6/6/2022 07:58",13.1
"6/6/2022 08:28",13.6
"6/6/2022 08:58",15.1
"6/6/2022 09:28",16.6
"6/6/2022 09:58",17.1
"6/6/2022 10:28",18.1
"6/6/2022 10:58",19.1
"6/6/2022 11:28",20.1
"6/6/2022 11:58",20.6
"6/6/2022 12:28",21.1
"6/6/2022 12:58",21.6
"6/6/2022 13:28",22.1
"6/6/2022 13:58",22.6
"6/6/2022 14:28",22.1
"6/6/2022 14:58",21.1
"6/6/2022 15:28",20.1
"6/6/2022 15:58",19.6
"6/6/2022 16:28",19.1
"6/6/2022 16:58",20.1
"6/6/2022 17:28",19.6
"6/6/2022 17:58",19.6
"6/6/2022 18:28",20.1
"6/6/2022 18:58",19.6
"6/6/2022 19:28",19.1
"6/6/2022 19:58",18.6
"6/6/2022 20:28",18.1
"6/6/2022 20:58",17.6
"6/6/2022 21:28",17.1
"6/6/2022 21:58",16.6
"6/6/2022 22:28",16.6
"6/6/2022 22:58",16.6
"6/6/2022 23:28",16.1
"6/6/2022 23:58",15.6
"6/7/2022 00:28",15.6
"6/7/2022 00:58",15.6
"6/7/2022 01:28",15.1
"6/7/2022 01:58",15.1
"6/7/2022 02:28",15.6
"6/7/2022 02:58",15.6
"6/7/2022 03:28",16.1
"6/7/2022 03:58",16.1
"6/7/2022 04:28",16.1
"6/7/2022 04:58",16.1
"6/7/2022 05:28",16.1
"6/7/2022 05:58",16.1
"6/7/2022 06:28",16.1
"6/7/2022 06:58",16.1
"6/7/2022 07:28",16.6
"6/7/2022 07:58",17.1
"6/7/2022 08:28",18.1
"6/7/2022 08:58",19.1
"6/7/2022 09:28",19.1
"6/7/2022 09:58",20.6
"6/7/2022 10:28",20.6
"6/7/2022 10:58",21.6
"6/7/2022 11:28",23.6
"6/7/2022 11:58",23.1
"6/7/2022 12:28",24.1
"6/7/2022 12:58",24.1
"6/7/2022 13:28",24.6
"6/7/2022 13:58",25.1
"6/7/2022 14:28",24.6
"6/7/2022 14:58",23.6
"6/7/2022 15:28",22.6
"6/7/2022 15:58",22.1
"6/7/2022 16:28",21.6
"6/7/2022 16:58",21.1
"6/7/2022 17:28",21.6
"6/7/2022 17:58",20.6
"6/7/2022 18:28",19.1
"6/7/2022 18:58",16.6
"6/7/2022 19:28",16.1
"6/7/2022 19:58",16.1
"6/7/2022 20:28",16.1
"6/7/2022 20:58",16.1
"6/7/2022 21:28",16.1
"6/7/2022 21:58",16.1
"6/7/2022 22:28",15.6
"6/7/2022 22:58",15.6
"6/7/2022 23:28",15.1
"6/7/2022 23:58",15.1
"6/8/2022 00:28",15.1
"6/8/2022 00:58",15.6
"6/8/2022 01:28",15.6
"6/8/2022 01:58",15.6
"6/8/2022 02:28",15.6
"6/8/2022 02:58",15.6
"6/8/2022 03:28",15.6
"6/8/2022 03:58",15.6
"6/8/2022 04:28",15.6
"6/8/2022 04:58",15.6
"6/8/2022 05:28",15.6
"6/8/2022 05:58",15.6
"6/8/2022 06:28",15.6
"6/8/2022 06:58",15.6
"6/8/2022 07:28",15.6
"6/8/2022 07:58",15.6
"6/8/2022 08:28",15.6
"6/8/2022 08:58",15.6
"6/8/2022 09:28",15.6
"6/8/2022 09:58",16.1
"6/8/2022 10:28",16.1
"6/8/2022 10:58",15.6
"6/8/2022 11:28",16.6
"6/8/2022 11:58",16.6
"6/8/2022 12:28",17.6
"6/8/2022 12:58",18.1
"6/8/2022 13:28",17.6
"6/8/2022 13:58",18.1
"6/8/2022 14:28",18.6
"6/8/2022 14:58",18.6
"6/8/2022 15:28",19.1
"6/8/2022 15:58",19.1
"6/8/2022 16:28",19.6
"6/8/2022 16:58",19.1
"6/8/2022 17:28",19.1
"6/8/2022 17:58",19.1
"6/8/2022 18:28",18.1
"6/8/2022 18:58",18.1
"6/8/2022 19:28",17.6
"6/8/2022 19:58",17.1
"6/8/2022 20:28",16.6
"6/8/2022 20:58",16.1
"6/8/2022 21:28",16.1
"6/8/2022 21:58",15.6
"6/8/2022 22:28",15.1
"6/8/2022 22:58",15.1
"6/8/2022 23:28",15.1
"6/8/2022 23:58",14.6
"6/9/2022 00:28",14.6
"6/9/2022 00:58",14.1
"6/9/2022 01:28",14.1
"6/9/2022 01:58",14.1
"6/9/2022 02:28",13.6
"6/9/2022 02:58",13.6
"6/9/2022 03:28",13.6
"6/9/2022 03:58",13.6
"6/9/2022 04:28",13.6
"6/9/2022 04:58",13.1
"6/9/2022 05:28",13.1
"6/9/2022 05:58",13.1
"6/9/2022 06:28",13.1
"6/9/2022 06:58",13.1
"6/9/2022 07:28",13.1
"6/9/2022 07:58",13.6
"6/9/2022 08:28",13.6
"6/9/2022 08:58",13.6
"6/9/2022 09:28",13.6
"6/9/2022 09:58",14.1
"6/9/2022 10:28",14.1
"6/9/2022 10:58",14.6
"6/9/2022 11:28",14.1
"6/9/2022 11:58",14.6
"6/9/2022 12:28",14.6
"6/9/2022 12:58",14.6
"6/9/2022 13:28",14.1
"6/9/2022 13:58",14.1
"6/9/2022 14:28",14.6
"6/9/2022 14:58",14.6
"6/9/2022 15:28",13.6
"6/9/2022 15:58",14.1
"6/9/2022 16:28",13.6
"6/9/2022 16:58",13.6
"6/9/2022 17:28",13.6
"6/9/2022 17:58",14.1
"6/9/2022 18:28",13.6
"6/9/2022 18:58",13.6
"6/9/2022 19:28",13.6
"6/9/2022 19:58",13.6
"6/9/2022 20:28",13.6
"6/9/2022 20:58",13.1
"6/9/2022 21:28",13.1
"6/9/2022 21:58",13.1
"6/9/2022 22:28",13.1
"6/9/2022 22:58",12.6
"6/9/2022 23:28",12.6
"6/9/2022 23:58",12.6
"6/10/2022 00:28",12.6
"6/10/2022 00:58",12.6
"6/10/2022 01:28",12.6
"6/10/2022 01:58",12.6
"6/10/2022 02:28",12.6
"6/10/2022 02:58",12.1
"6/10/2022 03:28",12.6
"6/10/2022 03:58",12.1
"6/10/2022 04:28",12.1
"6/10/2022 04:58",12.1
"6/10/2022 05:28",12.6
"6/10/2022 05:58",12.6
"6/10/2022 06:28",12.6
"6/10/2022 06:58",12.6
"6/10/2022 07:28",13.1
"6/10/2022 07:58",13.6
"6/10/2022 08:28",14.1
"6/10/2022 08:58",14.1
"6/10/2022 09:28",15.1
"6/10/2022 09:58",14.6
"6/10/2022 10:28",14.6
"6/10/2022 10:58",16.1
"6/10/2022 11:28",16.1
"6/10/2022 11:58",16.6
"6/10/2022 12:28",15.6
"6/10/2022 12:58",15.6
"6/10/2022 13:28",15.1
"6/10/2022 13:58",15.6
"6/10/2022 14:28",15.6
"6/10/2022 14:58",15.6
"6/10/2022 15:28",16.1
"6/10/2022 15:58",16.6
"6/10/2022 16:28",16.1
"6/10/2022 16:58",15.6
"6/10/2022 17:28",15.6
"6/10/2022 17:58",15.6
"6/10/2022 18:28",15.6
"6/10/2022 18:58",15.6
"6/10/2022 19:28",15.1
"6/10/2022 19:58",15.1
"6/10/2022 20:28",15.1
"6/10/2022 20:58",14.6
"6/10/2022 21:28",14.6
"6/10/2022 21:58",14.6
"6/10/2022 22:28",14.1
"6/10/2022 22:58",14.1
"6/10/2022 23:28",14.1
"6/10/2022 23:58",13.6
"6/11/2022 00:28",13.6
"6/11/2022 00:58",13.6
"6/11/2022 01:28",13.6
"6/11/2022 01:58",13.1
"6/11/2022 02:28",12.6
"6/11/2022 02:58",12.6
"6/11/2022 03:28",12.6
"6/11/2022 03:58",12.6
"6/11/2022 04:28",12.6
"6/11/2022 04:58",12.1
"6/11/2022 05:28",11.6
"6/11/2022 05:58",12.1
"6/11/2022 06:28",12.1
"6/11/2022 06:58",12.6
"6/11/2022 07:28",13.1
"6/11/2022 07:58",13.6
"6/11/2022 08:28",14.6
"6/11/2022 08:58",15.1
"6/11/2022 09:28",16.1
"6/11/2022 09:58",16.1
"6/11/2022 10:28",17.1
"6/11/2022 10:58",17.6
"6/11/2022 11:28",18.6
"6/11/2022 11:58",17.6
"6/11/2022 12:28",18.6
"6/11/2022 12:58",19.1
"6/11/2022 13:28",19.6
"6/11/2022 13:58",19.1
"6/11/2022 14:28",19.6
"6/11/2022 14:58",19.1
"6/11/2022 15:28",20.1
"6/11/2022 15:58",19.6
"6/11/2022 16:28",18.6
"6/11/2022 16:58",19.6
"6/11/2022 17:28",18.1
"6/11/2022 17:58",18.1
"6/11/2022 18:28",17.1
"6/11/2022 18:58",17.6
"6/11/2022 19:28",17.1
"6/11/2022 19:58",17.1
"6/11/2022 20:28",16.6
"6/11/2022 20:58",16.1
"6/11/2022 21:28",15.6
"6/11/2022 21:58",15.6
"6/11/2022 22:28",15.6
"6/11/2022 22:58",15.1
"6/11/2022 23:28",15.1
"6/11/2022 23:58",15.1
"6/12/2022 00:28",15.1
"6/12/2022 00:58",15.1
"6/12/2022 01:28",15.1
"6/12/2022 01:58",14.6
"6/12/2022 02:28",14.6
"6/12/2022 02:58",14.1
"6/12/2022 03:28",14.1
"6/12/2022 03:58",14.1
"6/12/2022 04:28",13.1
"6/12/2022 04:58",13.1
"6/12/2022 05:28",13.1
"6/12/2022 05:58",13.1
"6/12/2022 06:28",13.6
"6/12/2022 06:58",14.1
"6/12/2022 07:28",15.1
"6/12/2022 07:58",16.1
"6/12/2022 08:28",16.6
"6/12/2022 08:58",17.1
"6/12/2022 09:28",18.1
"6/12/2022 09:58",18.6
"6/12/2022 10:28",19.1
"6/12/2022 10:58",20.1
"6/12/2022 11:28",21.6
"6/12/2022 11:58",22.1
"6/12/2022 12:28",21.1
"6/12/2022 12:58",22.1
"6/12/2022 13:28",22.6
"6/12/2022 13:58",22.1
"6/12/2022 14:28",21.6
"6/12/2022 14:58",20.1
"6/12/2022 15:28",20.1
"6/12/2022 15:58",20.1
"6/12/2022 16:28",20.6
"6/12/2022 16:58",20.1
"6/12/2022 17:28",19.6
"6/12/2022 17:58",19.6
"6/12/2022 18:28",19.1
"6/12/2022 18:58",18.6
"6/12/2022 19:28",18.6
"6/12/2022 19:58",17.6
"6/12/2022 20:28",17.1
"6/12/2022 20:58",17.1
"6/12/2022 21:28",16.6
"6/12/2022 21:58",16.6
"6/12/2022 22:28",16.6
"6/12/2022 22:58",16.6
"6/12/2022 23:28",16.6
"6/12/2022 23:58",16.6
"6/13/2022 00:28",16.6
"6/13/2022 00:58",16.6
"6/13/2022 01:28",16.6
"6/13/2022 01:58",16.6
"6/13/2022 02:28",16.6
"6/13/2022 02:58",16.6
"6/13/2022 03:28",16.6
"6/13/2022 03:58",16.6
"6/13/2022 04:28",16.1
"6/13/2022 04:58",16.1
"6/13/2022 05:28",16.1
"6/13/2022 05:58",16.1
"6/13/2022 06:28",16.1
"6/13/2022 06:58",16.6
"6/13/2022 07:28",16.6
"6/13/2022 07:58",17.6
"6/13/2022 08:28",17.6
"6/13/2022 08:58",18.1
"6/13/2022 09:28",18.1
"6/13/2022 09:58",19.1
"6/13/2022 10:28",19.1
"6/13/2022 10:58",20.1
